id,fraud,roa,leverage,operate_cashflow,industry,account_receivable,inventory,firm_size,audit,profit_sales,sales_totalasset
MCC.2023,0.0,0.0017140659256377863,0.20640176340725094,-197061629.0,8,-2580051854.0,2147017535.0,25.212724491139213,1.0,0.00883214785242095,0.19407124453515004
MCF.2019,0.0,0.05645920881304844,0.3438016735354521,1908462740.0,2,-8724167877.0,16769024428.0,25.92235518103108,2.0,0.024533806496280865,2.3012820624311687
MCF.2020,0.0,0.0662034951742792,0.24054828635376502,999834094.0,2,494914629.0,-24140238796.0,25.78680879665648,0.0,0.01906089385686463,3.4732628842816067
MCF.2021,0.0,0.04766919202126136,0.4686826565407909,-63705129202.0,2,7414172599.0,68993553117.0,26.15603285193677,0.0,0.024585083320974734,1.9389477513217312
MCF.2022,0.0,0.056398244714452504,0.3664729018885562,44823450677.0,2,-5832546247.0,-21991213725.0,25.98971228522099,3.0,0.02579084523446371,2.186754416217769
MCF.2023,0.0,0.06415408459329958,0.2691686517348659,32716375617.0,2,-7245384157.0,-12122005283.0,25.85514602527037,1.0,0.024475894629953907,2.621112958820594
MCO.2019,0.0,0.0004661661182892235,0.6224745003213366,-7426132446.0,6,3164230938.0,6626236372.0,25.65382424693679,1.0,0.002021068487423481,0.23065330105834567
MCO.2020,0.0,0.0005674374532661737,0.6360704159680515,4065711558.0,6,2771969524.0,-4710726258.0,25.692062376241264,1.0,0.0012746452625413698,0.4451728413714299
MCO.2021,0.0,0.0006862518922879124,0.6479202840649062,283317357.0,6,9402385414.0,-613859018.0,25.72711619888671,1.0,0.0014167167594890185,0.48439597237166154
MCO.2022,0.0,0.0015724743089539658,0.6127231348742803,1216154567.0,6,-16530996346.0,9301137121.0,25.635902565399974,1.0,0.0029586747195398523,0.5314792797494564
MCO.2023,0.0,0.002113629415578161,0.6440159544005325,5508654395.0,6,11589717386.0,-1132539224.0,25.726111626263652,1.0,0.0038933244986173584,0.5428854996106226
MCP.2019,0.0,0.003292837292090645,0.3489953620815776,46353520306.0,8,1885980876.0,-25486047625.0,26.426746442621422,2.0,0.0036330775411793997,0.90634930159561
MCP.2020,0.0,0.05171507572098158,0.4253864186941583,-4418740823.0,8,16699192469.0,33066914489.0,26.645229859364605,1.0,0.027952352424484492,1.850115329673736
MCP.2021,0.0,0.06768029017109196,0.3319490551483803,-657431221.0,8,19049629740.0,-471247864.0,26.53379568591924,1.0,0.052325900565872926,1.293437655905978
MCP.2022,0.0,0.0362199309594411,0.25491048507361813,17513963090.0,8,-7134828844.0,9847078293.0,26.464380799227662,1.0,0.021868749892245836,1.656241492445065
MCP.2023,0.0,0.054662489357474094,0.2217005808711058,34520529155.0,8,-3900287785.0,-10475017195.0,26.488722370824192,2.0,0.03530608673189041,1.5482454844846882
MDC.2019,0.0,0.02120931443537369,0.7953548520590216,250863300941.0,3,-216439986018.0,6407631153.0,27.803805405822573,1.0,0.012135405566752421,1.747721929745901
MDC.2020,0.0,0.018983055471225398,0.8338345455295078,32283978773.0,3,168380332512.0,-11564864850.0,28.023997703866492,1.0,0.011315795589251167,1.6775714373329025
MDC.2021,0.0,0.0254890597257196,0.7802813784220634,288556083475.0,3,-235167985377.0,2543650744.0,27.804227514825808,1.0,0.013075111331755034,1.9494334754775873
MDC.2022,0.0,0.062018035988947236,0.7822526128181538,36985613524.0,3,483789973607.0,31768610514.0,27.99935180836715,1.0,0.0319954183662994,1.938341148689917
MDC.2023,0.0,0.048205664969474954,0.6923567237823743,207338690508.0,3,-279989539735.0,-5040824291.0,27.72503426749256,2.0,0.019632490274929134,2.4554024626735216
MDG.2019,0.0,0.031105940400056386,0.6087011854979123,-43037777627.0,6,167234572641.0,-20023885308.0,26.661967919237984,1.0,0.027254614508349276,1.1413091309923786
MDG.2020,0.0,0.02509837352436435,0.5701773732410764,28505871975.0,6,-30535571577.0,-8235011537.0,26.577284670060017,1.0,0.03231663878620324,0.7766393556708457
MDG.2021,0.0,0.042666993295348114,0.5696890570580961,3769349945.0,6,28271243480.0,4178593360.0,26.63224113726569,1.0,0.07453557610965127,0.572437962142797
MDG.2022,0.0,0.05482228205821021,0.5680069088991461,3605011147.0,6,22888571052.0,262760180.0,26.700985081851616,1.0,0.059944777217122075,0.9145464309533088
MDG.2023,0.0,-0.10279540818251552,0.6443235934547145,-20444012075.0,6,-23240149883.0,-1767841599.0,26.59531609005679,1.0,-0.13173110780378844,0.7803426988227244
MED.2019,0.0,0.06308013537096654,0.7030830682966785,116037392592.0,5,23349753464.0,-70568461403.0,27.067263106166415,1.0,0.049230065317235346,1.2813335705423554
MED.2020,0.0,0.046709226242225926,0.6523038679020988,89353900172.0,5,-62076281829.0,-39428463426.0,26.982563759861318,1.0,0.046698410559467905,1.0002316070853043
MED.2021,0.0,0.007231386073099881,0.6690435241757167,61998704921.0,5,-57375227424.0,-5334859508.0,26.938927940871597,1.0,0.01050138554939617,0.6886125682258839
MED.2022,0.0,0.008628710983819123,0.5390976145792933,-8591021519.0,5,16467813040.0,13931828255.0,27.271322777863556,1.0,0.01497806051881239,0.5760900066454862
MED.2023,0.0,0.019610609295721306,0.45362880147421664,-30093610811.0,5,-3904889094.0,1582888745.0,27.118283711071427,1.0,0.02904799571246068,0.6751105821496994
MEL.2019,0.0,0.010589645463411818,0.7153978827925245,34184203170.0,6,-42474666272.0,285319173.0,27.198720898722883,1.0,0.006385777442845827,1.6583173400876516
MEL.2020,0.0,0.013831755738774664,0.6800376892149134,94287474462.0,6,-25716009877.0,-3347398601.0,27.125801362149073,1.0,0.008560053829827574,1.6158491539595001
MEL.2021,0.0,0.08913210887998842,0.6378002565912493,65417673521.0,6,-8382861483.0,100443814696.0,27.284285062182065,1.0,0.090685758909741,0.9828677617254223
MEL.2022,0.0,0.008821096829256669,0.6165242366881828,9890470651.0,6,-13802725736.0,-39628956135.0,27.190113246225952,1.0,0.0073304986480361425,1.2033419897867195
MEL.2023,0.0,0.0068564360446657325,0.6126511134721735,-126661005359.0,6,-3092217883.0,25918403423.0,27.197923330308775,2.0,0.006628009895798683,1.0344637609868148
MHC.2019,0.0,0.012006749026930972,0.31247538780492706,85614927668.0,6,178326060902.0,-1001167.0,27.34779982083644,1.0,0.2705199512381987,0.044383968620335765
MHC.2020,0.0,-0.0013557711544042229,0.40232303371163003,8603902303.0,6,189593517344.0,-459000.0,27.49070369981036,1.0,-0.0517681476073973,0.02618929239435434
MHC.2021,0.0,0.03311735266970794,0.6141833819152042,-13900360953.0,6,21104526982.0,358106364.0,28.01948508570509,1.0,2.043571525421155,0.016205624446094618
MHC.2022,0.0,-0.02663222301038495,0.5524451233154235,116336491765.0,6,165252352751.0,-358106364.0,27.77617914780947,1.0,-0.6068088874865734,0.0438889798082831
MHC.2023,0.0,0.03563656013714876,0.2474243938783734,13430946247.0,6,-358976038361.0,236311818.0,27.303461892444346,1.0,0.19520464985973124,0.18255999620273508
MHL.2019,0.0,0.0061558993404974794,0.7305905892083145,0.0,8,982844491.0,20412545623.0,26.207739749690568,1.0,0.0037393157522858525,1.6462635809063098
MHL.2020,0.0,0.004065489948479844,0.7385396750602294,5735248972.0,8,5504694332.0,5272294672.0,26.208527894225327,1.0,0.0022786373785167353,1.7841759232117267
MHL.2021,0.0,-0.131077118896381,0.8425394042251249,-16712174533.0,8,-15915161596.0,-10664393012.0,26.02521771826157,1.0,-0.07927276493232854,1.6534949803791428
MHL.2023,1.0,-0.24541640007128526,0.9310355041531158,17348784152.0,8,72748114454.0,-81431960892.0,25.851129378788247,2.0,-1.3830983407968545,0.17743958822905664
MIM.2019,0.0,-0.0698570984729095,0.7466035113971691,-2540887870.0,8,11231628106.0,1828087974.0,25.426926030396626,1.0,-0.10645964162377505,0.6561838590419291
MIM.2020,0.0,-0.05043627137662867,0.8012055067162828,135684652.0,8,-11018296908.0,12126613071.0,25.406232899394425,2.0,-0.0664994297218892,0.7584466752205377
MIM.2021,0.0,0.05541277418582289,0.7714194833402004,11432514501.0,8,4215276189.0,-8661589247.0,25.54424375904704,1.0,0.04452482694619292,1.2445365425628216
MIM.2022,1.0,-0.14399139725165916,0.8499013304034863,23355483343.0,8,16712842176.0,-37098412410.0,25.292246207568926,4.0,-0.11321101133510737,1.271885089211341
MKV.2019,0.0,0.016058026637964882,0.49914934267797006,14117033391.0,5,-11341834121.0,-3029522344.0,25.384021356746484,1.0,0.012155222678917969,1.3210804163889107
MKV.2020,0.0,0.07088993593553568,0.39504075224174917,26899432067.0,5,-5868997405.0,6397913035.0,25.323326576596774,1.0,0.06142431560669077,1.1541021700502896
MKV.2021,0.0,0.06934514352708226,0.37626519753530946,-2456584333.0,5,2508493930.0,8155418935.0,25.41061987828983,1.0,0.057398422610907315,1.208136746146483
MKV.2022,0.0,0.05567563211653863,0.30575649544515504,7592303772.0,5,4189795460.0,-89931997.0,25.38711719062443,0.0,0.047230187079512854,1.1788145582148069
MKV.2023,0.0,0.06307049004812731,0.18819398802586204,25390666731.0,5,8012737747.0,-15673304796.0,25.31155414779,0.0,0.05118980669737925,1.2320908031746154
MSH.2019,0.0,0.17529566392355617,0.5184561321426031,619956793179.0,1,-86548231547.0,-1850234368.0,28.57345187292725,1.0,0.10196256870824084,1.7192158469953138
MSH.2020,0.0,0.08821013419417009,0.45116652744610897,172541663883.0,1,-12445980120.0,-44216043062.0,28.597151087134215,1.0,0.060712204604490214,1.4529226004691347
MSH.2021,0.0,0.13812552863058994,0.5330719325132772,199913064595.0,1,268605915230.0,323458831244.0,28.794995545984683,1.0,0.09314735663912763,1.4828711582843643
MSH.2022,0.0,0.10250914509562302,0.47815767054645,890274674868.0,1,-323643961029.0,-335316097131.0,28.82318325008097,1.0,0.061142575138287907,1.6765591711467036
MSH.2023,0.0,0.07102202463795529,0.4759027103691868,-7607508382.0,1,257727671839.0,-96584054478.0,28.870290351368332,1.0,0.05399600201402504,1.3153200605390725
MSN.2019,0.0,0.06541412973733451,0.4667022298502555,5104125000000.0,2,3227743000000.0,5288630000000.0,32.20879185189508,0.0,0.16395724983086135,0.39897064512130975
MSN.2020,0.0,0.012053347497915135,0.7837305811796967,1351299000000.0,2,1626028000000.0,2876096000000.0,32.38233770712294,0.0,0.01768787540660021,0.6814468793361945
MSN.2021,0.0,0.08011026201348681,0.6642439004633317,1143913000000.0,2,-130563000000.0,315474000000.0,32.468044581191016,0.0,0.11249803837482872,0.7121036346124535
MSN.2022,0.0,0.03363725280269818,0.740795179436606,-3788852000000.0,2,7530435000000.0,1631954000000.0,32.582209367506294,0.0,0.06224584073866779,0.540393581378721
MSN.2023,0.0,0.012687494565197922,0.7405595045284318,500461000000.0,2,7152648000000.0,-1270477000000.0,32.624058959138914,0.0,0.023815568906295055,0.5327395123382628
MST.2019,0.0,0.011515759351402277,0.4008568165776483,71516202278.0,6,442810813457.0,62422651645.0,27.418124395416704,1.0,0.15330958540958553,0.07511441193084242
MST.2020,0.0,0.017419225574092954,0.6758864791380071,-703897910181.0,6,728570358474.0,23523592194.0,28.08777353175331,1.0,0.07989585684784989,0.21802414119251953
MST.2021,0.0,0.04334867297139528,0.5278415228809786,250853482363.0,6,-36789256938.0,-58948799454.0,28.204259982410363,1.0,0.1652794208957124,0.26227507778326087
MST.2022,0.0,0.05559960907215718,0.35917957496505654,184209458570.0,6,-649750011841.0,-32083390521.0,27.894565804650345,1.0,0.193059467271132,0.2879921397176202
MST.2023,0.0,0.056027358301770434,0.31757912451357145,54393323359.0,6,-277495972813.0,-14287257910.0,27.82902075726472,1.0,0.056572149227933397,0.9903699800414518
MVB.2019,0.0,0.08368670939393971,0.5658216153638704,606767391236.0,3,-19402637850.0,-16972343395.0,28.975596948479055,1.0,0.0647282271417772,1.2928935811981515
MVB.2020,0.0,0.08656836208380733,0.5057317691410703,542977217796.0,3,-48177435419.0,34667378052.0,28.947699552422577,1.0,0.06644243247154397,1.3029077784122807
MVB.2021,0.0,0.09207922512363782,0.45792997353354153,791561103867.0,3,-190527368086.0,-18315403334.0,28.933383086109,1.0,0.06873824683251667,1.339563188860378
MVB.2022,0.0,0.06838432887879588,0.4186809401983512,563666829688.0,3,192922846762.0,-3929764879.0,28.84729777367229,1.0,0.04212558275251384,1.6233444004929534
MVB.2023,0.0,0.09437735481183235,0.3412396864757199,645511545759.0,3,-256778225347.0,221401078818.0,28.765758049573655,2.0,0.060056026908102314,1.5714884861805545
MWG.2019,0.0,0.09197830869306266,0.7088432824441717,-1286080778045.0,1,333343779048.0,8299423137599.0,31.361716363657983,0.0,0.037070477430131005,2.4811741059019217
MWG.2020,0.0,0.0851574576361759,0.6636673063295059,10792429218774.0,1,-154904884200.0,-6323250983906.0,31.46033359050858,0.0,0.035699708134029964,2.3853824607322607
MWG.2021,0.0,0.07783575240689213,0.6763888933440055,171390435922.0,1,1609766874797.0,9745054841248.0,31.773701847453687,0.0,0.03948257157827793,1.9713952079482815
MWG.2022,0.0,0.07346253897066661,0.571362601034876,7976298801645.0,1,-140207111305.0,-3471154558640.0,31.6534058312213,0.0,0.030445709293068637,2.412902858117722
MWG.2023,0.0,0.0027919763877938433,0.6113944904399109,3435827176070.0,1,2112119284670.0,-3871842109106.0,31.727217915245326,0.0,0.001407559041773144,1.9835589875339847
NAF.2019,0.0,0.0376857141581904,0.4636488991867477,-289413163260.0,2,140549135039.0,64320855970.0,27.87124404340957,1.0,0.04479444719248821,0.8413032534199931
NAF.2020,0.0,0.03998680398857765,0.51029339889043,39102381387.0,2,123883744744.0,28279001996.0,28.058494715298295,2.0,0.050421156980390444,0.7930560578792178
NAF.2021,0.0,0.046918105282570975,0.49433538565323965,107891052321.0,2,43472692616.0,-42736343519.0,28.134251864648792,1.0,0.047631622910322954,0.9850200857296982
NAF.2022,0.0,0.04578764005927901,0.4883504371282214,2257436871.0,2,212647613318.0,24865158187.0,28.187057859110034,1.0,0.043922108549389945,1.0424736327899946
NAF.2023,0.0,0.05380157158333125,0.516471678642526,125000310910.0,2,-403193877554.0,109457739773.0,28.34555569272427,1.0,0.06265368269189754,0.8587136345664315
NAG.2019,0.0,0.018835118126180835,0.6671539070687942,2375634491.0,1,22973402030.0,18284174074.0,27.183659172481264,1.0,0.011564939882556849,1.6286395188780394
NAG.2020,0.0,0.010689323436890939,0.7248159533803288,-14515764111.0,1,32152594649.0,100582127934.0,27.374293377319376,1.0,0.007602118716791263,1.4060979359978658
NAG.2021,0.0,0.012856372463625428,0.8094035358703672,-298888739031.0,1,94585420174.0,214928831178.0,27.81418365673796,1.0,0.010468850471655808,1.228059613463177
NAG.2022,0.0,0.015957495792268555,0.7335255742292041,-67817026833.0,1,117469317630.0,62522656314.0,28.021554954100186,1.0,0.012346562069231752,1.292464712264755
NAG.2023,0.0,0.015807847676273332,0.7475528375247121,-2635756046.0,1,-46158284343.0,55063800104.0,28.095378415472364,1.0,0.011748970426116357,1.345466632645074
NAP.2019,0.0,0.03431929875610789,0.13002084195178812,42064396558.0,6,-356514234.0,-400936553.0,26.275873436428423,0.0,0.04961178023069334,0.6917570503723942
NAP.2020,0.0,0.040472768148881136,0.15017523218473944,30398000431.0,6,18394152526.0,-1257456645.0,26.343346481198864,3.0,0.057102707374827824,0.7087714402613852
NAP.2021,0.0,0.05776521632509126,0.15609138444330858,48400587383.0,6,-10457929894.0,1220138164.0,26.33633201827118,1.0,0.0740284710267252,0.7803108118258621
NAP.2022,0.0,0.0628661363936481,0.09670572339779342,14475098548.0,6,-540043671.0,-528173904.0,26.292057842361416,1.0,0.08587466141740796,0.7320685212146208
NAP.2023,0.0,0.06911875765218535,0.22004491224994835,23465617269.0,6,-3816950748.0,54931398.0,26.458287127032026,1.0,0.09017088491272732,0.7665307678757123
NAV.2019,0.0,0.07695452017781895,0.4349568726577566,15624143914.0,8,6588700808.0,-9207056825.0,25.9562505374486,1.0,0.1370065417825799,0.561685005522879
NAV.2020,0.0,0.1369009770633801,0.38382360984531644,-6767194909.0,8,-6075925167.0,-2809665026.0,25.919137083407175,1.0,0.34904502365680345,0.3922158110983047
NAV.2021,0.0,0.1021460166970417,0.43570963578597827,-24082698958.0,8,26304256081.0,-1842021050.0,25.92076611324685,2.0,0.30133202097716033,0.3389816202267595
NAV.2022,0.0,0.20425685099746635,0.045237042590442825,-46003134238.0,8,-9154706829.0,-4926074220.0,25.45572986613076,1.0,0.23067062742301556,0.8854913747769443
NAV.2023,0.0,0.17490978316440678,0.04458531806816301,8178653083.0,8,-848475035.0,-850764712.0,25.51634271953261,1.0,0.16320675822075445,1.0717067422405557
NBB.2019,0.0,0.061181625114417,0.6186476942089099,237187250234.0,9,-450348070486.0,904643729444.0,29.3662413979766,3.0,1.049384248830603,0.058302404655487874
NBB.2020,0.0,0.08000835535899972,0.5681307442976395,306492407184.0,9,82182366662.0,-1564550918982.0,29.03974026149842,1.0,0.09349386891155646,0.8557604502888441
NBB.2021,0.0,0.0715860509785442,0.5815392707478643,-103175256385.0,9,218315528113.0,-1542175115209.0,29.106619926987157,1.0,0.5539191648106944,0.12923555552191304
NBB.2022,0.0,0.0011235691147350704,0.7150875527314778,-1144134403207.0,9,1594041235248.0,424202127692.0,29.485325921631183,1.0,0.015388313356390132,0.07301444211028485
NBB.2023,0.0,0.0001571264851980234,0.7365239304021675,-500307251970.0,9,87266696695.0,222929561018.0,29.56400987523486,1.0,0.0037052302820954563,0.042406671984004746
NBC.2019,0.0,0.009456030418271028,0.8728720063991825,402309508629.0,3,-119468552139.0,111347940551.0,28.9126259387555,1.0,0.013991306097695142,0.6758504425708167
NBC.2020,0.0,0.01308645891849193,0.8668838788033543,-24144627925.0,3,103016598861.0,4154352416.0,28.90114978181246,1.0,0.02124506216767728,0.6159764944534719
NBC.2021,0.0,0.012960500380319942,0.8617776461519682,641306729758.0,3,23937793916.0,-114746425945.0,28.87546540573612,1.0,0.01686786769489959,0.7683544010864435
NBC.2022,0.0,0.013993652354950712,0.8550877175066256,535040689988.0,3,863063081708.0,-425960749412.0,28.84689608250228,1.0,0.013072315586238852,1.0704799974139048
NBC.2023,0.0,0.03961857000698682,0.7811061042554821,609677697297.0,3,-280971993205.0,-117590810360.0,28.597156741604085,1.0,0.03201571677126434,1.2374725291968602
NBP.2019,0.0,0.05545113108579906,0.3007482652741586,-38701532853.0,10,14741779.0,33575511997.0,26.629201048724646,0.0,0.017086443700988607,3.2453289904083844
NBP.2020,0.0,0.08255039972886473,0.2151119378681453,54465469312.0,10,-25749504609.0,-4066948255.0,26.549707360089176,0.0,0.026969680821388925,3.060859350749017
NBP.2021,0.0,0.07791431242407132,0.2065283016881546,48819120412.0,10,-3971609558.0,-17126191862.0,26.542307309124915,0.0,0.03108687451585596,2.5063411371358955
NBP.2022,0.0,0.05179537560260147,0.433816826461097,-22479479622.0,10,158383240240.0,14768702341.0,26.87269368095734,0.0,0.026036902345246197,1.9893063666253772
NBP.2023,0.0,0.019429145893122706,0.43865476954526356,16240097614.0,10,-71307605053.0,8388456153.0,26.820559968714903,0.0,0.009167448553786905,2.1193624135580102
NBW.2019,0.0,0.05524217236001815,0.33156209755369687,46519520416.0,10,-4188307384.0,2416061006.0,26.227144494970748,1.0,0.020405674195236513,2.707196627343676
NBW.2020,0.0,0.05964111077831574,0.38930231731724485,76080199074.0,10,2679704869.0,-2306977909.0,26.336304987896312,1.0,0.021806351340418723,2.735033928751261
NBW.2021,0.0,0.07079607345235127,0.34625029867812573,21084381327.0,10,8807297807.0,-2836639532.0,26.277418533497737,1.0,0.024427623009371065,2.8981973982974956
NBW.2022,0.0,0.06891550738942485,0.43177068283341885,86855766135.0,10,-12680590580.0,18125118208.0,26.430976763554188,1.0,0.024320719957582337,2.8336129649788364
NBW.2023,0.0,0.08368233391702697,0.4194376187694326,40081131247.0,10,-1032547011.0,1199011053.0,26.43586289548186,2.0,0.02849368548645725,2.936872941789166
NCT.2019,0.0,0.37657430878008435,0.12122739052983508,184525450205.0,6,-7117405987.0,-370695863.0,27.095256463572465,1.0,0.31506746613906167,1.19521800646302
NCT.2020,0.0,0.4115606604026846,0.18532095307658725,253526094945.0,6,-1936251030.0,-251916292.0,26.942575916684344,1.0,0.30889638451254486,1.3323582956535716
NCT.2021,0.0,0.4036295308495266,0.17446327949765048,219924031832.0,6,19490965538.0,878830362.0,27.040437232160365,1.0,0.30130076517146626,1.3396233183139326
NCT.2022,0.0,0.4738045343623206,0.1363597319188634,221737947169.0,6,-11585912699.0,-320050893.0,26.93907044449398,1.0,0.32230070608006106,1.4700697994891307
NCT.2023,0.0,0.39087141498967304,0.2185993340883808,271340660218.0,6,-2701574147.0,-439137806.0,27.041599758493135,1.0,0.30891925981038826,1.2652866487819059
NDN.2019,0.0,0.03167075796816122,0.6933363753922713,-97551134362.0,6,46901351439.0,344740787792.0,28.413351303298597,2.0,1.6638762840780923,0.019034322606328334
NDN.2020,0.0,0.1493307975134993,0.5524446852903041,51280045725.0,6,-38544779319.0,-171253742467.0,28.421443394437055,1.0,0.37659992298827355,0.39652370698479705
NDN.2021,0.0,0.1533562571000679,0.3520069364791399,-678475994280.0,6,30160688886.0,-292415039932.0,28.126845141334943,1.0,0.4942555719364099,0.31027724482547353
NDN.2022,0.0,-0.09548416203815487,0.4011200515381268,36323296973.0,6,-20387105256.0,118072435996.0,28.03462996068543,1.0,-41.75263686333271,0.002286901360282932
NDN.2023,0.0,0.1646132165202478,0.20559743901014196,-266911408616.0,6,39296131798.0,-267586253594.0,27.912586966230432,2.0,0.5006138892689848,0.3288227115724301
NDX.2019,0.0,0.0564834654189397,0.48057530974739443,-929409520.0,6,-43074730446.0,-1341787693.0,25.689762766294876,2.0,0.07536934876763665,0.7494222298918618
NDX.2020,0.0,0.044394354902124164,0.38572086693965807,4223262344.0,6,-7725985783.0,12082957021.0,26.014646864036717,1.0,0.16603998209562562,0.26737147488101154
NDX.2021,0.0,0.022578388327316765,0.3933405108626363,-24893461001.0,6,24534813367.0,-7346068540.0,26.035013590762386,1.0,0.03773294188883494,0.5983733893274206
NDX.2022,0.0,0.03959931314726015,0.4418704837794192,-16293865527.0,6,51321342953.0,-316768185.0,26.165447335273598,2.0,0.05124338986457049,0.7727691952448091
NDX.2023,0.0,0.016362294698025817,0.4665906936613681,-25329213871.0,6,18189794595.0,-7292717547.0,26.168806172036433,2.0,0.03319362061795097,0.49293491922291716
NET.2019,0.0,0.14071920234605312,0.46349671983228896,122462463253.0,2,14865656925.0,-24203669141.0,27.080225811824565,1.0,0.07009643961578815,2.00750855703031
NET.2020,0.0,0.19178173548736205,0.4435024096456949,70037747154.0,2,13496649907.0,94269893711.0,27.268099517063806,0.0,0.08950826668445905,2.142614783989112
NET.2021,0.0,0.1609112133765162,0.491716391468832,154417747218.0,2,4104397515.0,2872376549.0,27.280768173338245,0.0,0.0766153750807831,2.1002470223091874
NET.2022,0.0,0.11615444528163363,0.559581857022143,46893101007.0,2,6434908496.0,2769730486.0,27.35519772905954,0.0,0.05723741692177255,2.029344640768539
NET.2023,0.0,0.1996329420071723,0.5141110313666805,187710822072.0,2,-7050549561.0,-29102703585.0,27.51876375989375,0.0,0.09743340135526725,2.048916893286515
NFC.2019,0.0,0.03902012205875814,0.23215701252808243,62062330175.0,8,-1825481163.0,-82948225351.0,26.196451029221603,1.0,0.01943054844157379,2.0081842865160873
NFC.2020,0.0,0.037872792595781406,0.24957306045396724,11955179476.0,8,8452263701.0,-5661886127.0,26.212336613619254,2.0,0.021182212374546094,1.7879526428170358
NFC.2021,0.0,0.0568787599609892,0.22075440071058172,28607354578.0,8,-25000468620.0,30279702916.0,26.19933343369048,1.0,0.024426706914494712,2.3285480175486764
NFC.2022,0.0,0.08008405973561264,0.3821389990495869,-53316250194.0,8,63330559326.0,18040741652.0,26.491079563407098,1.0,0.03668029024035783,2.1832995107410413
NFC.2023,0.0,0.09700409263250168,0.29292852158250526,65770846580.0,8,-6544559945.0,-19467847038.0,26.39350075443934,1.0,0.03870600914371292,2.5061765544551937
NHA.2019,0.0,0.25384810787664136,0.083852471144386,55130011308.0,6,53360063523.0,-18446687858.0,26.31842785038047,1.0,0.4018298940082068,0.6317302710968957
NHA.2020,0.0,0.11344262920939308,0.11112327871306882,-27199317571.0,6,-13481156336.0,31339673712.0,26.483818558615564,1.0,0.22294624742409172,0.5088339925883605
NHA.2021,0.0,0.0047109429352192025,0.4380360269200615,-43106787686.0,6,-5270929600.0,-17439147017.0,26.950169377367168,1.0,0.019469773893859017,0.24196187181737563
NHA.2022,0.0,0.0026860490700457294,0.38728216491110046,73040197915.0,6,18950681182.0,89924763380.0,27.27017300136496,1.0,0.01729287729364987,0.1553269027723961
NHA.2023,0.0,0.008606955737008353,0.3675778577696215,20244085092.0,6,-29650818149.0,-17868923919.0,27.252223380671005,1.0,0.08057924091074856,0.1068135619016518
NHC.2019,0.0,0.1807285899677796,0.1027819255647895,15980715928.0,8,155441004.0,-4533575283.0,24.933155605358696,1.0,0.11359625160381716,1.5909731827956426
NHC.2020,0.0,0.16950219147006815,0.08874057716307607,3843489602.0,8,104167076.0,6576672174.0,24.96550562769322,1.0,0.1611002087939347,1.0521537665223049
NHC.2021,0.0,0.14069485453215294,0.08053598169543925,3775023129.0,8,1012398179.0,-4140615423.0,25.005585902877474,1.0,0.3560128383009356,0.3951960137269668
NHC.2022,0.0,0.04982791847094912,0.03893919945222847,-2952279753.0,8,-921358211.0,2066970277.0,24.831713368807165,1.0,0.09082818899088291,0.548595309722081
NHC.2023,0.0,-0.01605934345764216,0.1620549955284837,-397979122.0,8,526720238.0,-623168108.0,24.896485676414095,1.0,-0.07652565438403407,0.20985568286747905
NHH.2019,0.0,0.04927213625930364,0.5728529671537567,-120468815484.0,8,-14651088391.0,34278618725.0,27.771626572049417,0.0,0.04600333496705115,1.0710557461669616
NHH.2020,0.0,0.06609443831680206,0.6247629303879632,206688053255.0,8,-32813346506.0,97987725484.0,28.162862163899263,0.0,0.10559175565429747,0.6259431705368381
NHH.2021,0.0,0.03805228537272254,0.6548561690222471,-81656282674.0,8,152120136961.0,123074370779.0,28.271225827980032,0.0,0.03451504552922548,1.1024839976091563
NHH.2022,0.0,0.046894680761523484,0.4546086276684736,50214951467.0,8,74253300894.0,34199534108.0,28.50095512381645,0.0,0.04685487062712674,1.0008496477284838
NHH.2023,0.0,0.04634588777723961,0.3387276279230839,317747389510.0,8,-153671096957.0,-136012821316.0,28.361767421341796,0.0,0.047155835383616174,0.982824021676478
NHT.2019,0.0,0.11350712674477169,0.6211914673829836,22918553353.0,1,16521102055.0,10225118805.0,26.69142823954975,1.0,0.19757356238793555,0.5745056442415131
NHT.2020,0.0,0.08264602165406389,0.5900631049247809,30178115873.0,1,66631184037.0,171009232300.0,27.506306480333944,1.0,0.08223749354197353,1.0049676624918273
NHT.2021,0.0,0.06268679690354503,0.5639084163420163,59001707712.0,1,-16784862513.0,45508579331.0,27.488318659099388,1.0,0.05844692009905782,1.0725423477798546
NHT.2022,0.0,0.08437367502749134,0.4200968139701785,144456826606.0,1,-27360783443.0,-74895831375.0,27.34582193127156,1.0,0.07175524932849246,1.1758536945671008
NHT.2023,0.0,-0.03404390862520797,0.3664975856086985,98559995157.0,1,-22834265094.0,-70643841665.0,27.118884527725733,1.0,-0.06511597078105527,0.5228196434278248
NKG.2019,0.0,0.00586949560756962,0.6259077113283863,1180979766583.0,8,131957352530.0,168857094809.0,29.71847523391889,0.0,0.003872176374129291,1.515813082995077
NKG.2020,0.0,0.038035035815902334,0.5902380624118828,15577095111.0,8,560872389319.0,-218291327280.0,29.68040199508171,0.0,0.02542360591707979,1.4960519738999762
NKG.2021,0.0,0.1445170339805739,0.6283130827519461,-308274050561.0,8,460696575074.0,5910246376884.0,30.365253250360418,0.0,0.078892761670813,1.8318161377539801
